date,time,from,to,duration,cost
2024-11-29,17:32:56,700501773769,700503192237,2.32,0.03
2024-11-29,17:33:20,700505221293,700509593149,1.08,0.02
2024-11-29,17:33:46,700509012720,700503150820,1.20,0.02
2024-11-29,17:36:37,700505761814,700509563461,1.53,0.02
2024-11-29,17:37:50,700507761154,700508817531,2.78,0.04
2024-11-29,17:39:30,700506089667,700509736473,1.09,0.02
2024-11-29,17:42:23,700502399515,700506669454,3.56,0.05
2024-11-29,17:53:15,700504703034,700503928472,1.21,0.02
2024-11-29,17:53:23,700503452301,700505044130,1.85,0.03
2024-11-29,17:56:38,700508566672,700506220167,1.92,0.03
2024-11-29,17:57:45,700503005284,700507963712,1.09,0.02
2024-11-29,17:58:56,700505538832,700501120820,1.74,0.03
2024-11-29,18:09:44,700503429461,700502337449,1.56,0.02
2024-11-29,18:12:06,700501228147,700506168067,1.67,0.03
2024-11-29,18:16:19,700502104196,700502879567,2.13,0.03
2024-11-29,18:17:20,700506120272,700505592845,1.36,0.02
2024-11-29,18:18:55,700503422698,700503058509,2.11,0.03
2024-11-29,18:23:37,700505368711,700503419827,2.18,0.03
2024-11-29,18:24:37,700509509499,700508456991,2.44,0.04
2024-11-29,18:28:44,700509784844,700506588663,2.66,0.04
2024-11-29,18:43:42,700509850089,700503752934,2.34,0.04
2024-11-29,18:47:40,700505571226,700507287893,2.55,0.04
2024-11-29,18:56:01,700507628266,700501882321,1.26,0.02
2024-11-29,18:59:44,700509873016,700506363769,0.90,0.01
2024-11-29,19:00:03,700503928044,700504467635,3.68,0.06
2024-11-29,19:04:32,700506845225,700503751633,1.19,0.02
2024-11-29,19:04:57,700504480765,700502003214,0.88,0.01
2024-11-29,19:10:30,700504913067,700506541615,1.04,0.02
2024-11-29,19:12:05,700502454673,700501111129,0.98,0.01
2024-11-29,19:16:32,700502779785,700509172762,1.43,0.02
2024-11-29,19:25:56,700504737322,700503450556,3.40,0.05
2024-11-29,19:30:12,700506954441,700501749487,0.94,0.01
2024-11-29,19:31:41,700503625573,700502308739,2.23,0.03
2024-11-29,19:37:15,700502012545,700509168459,1.41,0.02
2024-11-29,19:51:50,700503088720,700509379398,1.89,0.03
2024-11-29,19:52:01,700504586047,700501466316,1.59,0.02
2024-11-29,19:53:51,700507837702,700502526058,1.85,0.03
2024-11-29,19:55:45,700507991608,700501211499,1.39,0.02
2024-11-29,19:58:29,700508880858,700507641608,1.59,0.02
2024-11-29,19:59:26,700509728705,700508904017,1.62,0.02
2024-11-29,20:01:39,700506886117,700503169344,1.69,0.03
2024-11-29,20:05:33,700505248753,700502263084,1.49,0.02
2024-11-29,20:12:54,700501837543,700506688516,1.89,0.03
2024-11-29,20:22:49,700501753835,700505946413,1.06,0.02
2024-11-29,20:26:11,700506477839,700509743597,1.35,0.02
2024-11-29,20:33:40,700503883279,700509316988,1.21,0.02
2024-11-29,20:33:59,700507851646,700506244623,1.19,0.02
2024-11-29,20:35:42,700509914077,700504750006,1.80,0.03
2024-11-29,20:38:23,700507893254,700504237256,2.19,0.03
2024-11-29,20:40:14,700507420842,700506623220,1.20,0.02
2024-11-29,20:41:53,700504579531,700507829737,2.80,0.04
2024-11-29,20:48:00,700501127230,700505172459,0.84,0.01
2024-11-29,20:52:13,700501617817,700509758061,1.94,0.03
2024-11-29,21:05:54,700506097384,700508900213,2.53,0.04
2024-11-29,21:07:15,700503129752,700506753449,1.70,0.03
2024-11-29,21:07:26,700505044125,700508918744,1.49,0.02
2024-11-29,21:08:45,700503114294,700506528993,2.45,0.04
2024-11-29,21:19:29,700505427236,700505387575,1.21,0.02
2024-11-29,21:21:46,700502634641,700502403483,2.62,0.04
2024-11-29,21:22:34,700508749847,700503291277,2.43,0.04
2024-11-29,21:28:57,700506576821,700501140852,2.40,0.04
2024-11-29,21:42:51,700501890970,700508928388,2.03,0.03
2024-11-29,21:46:33,700508507137,700501978258,3.65,0.05
2024-11-29,21:46:35,700504060606,700503246350,1.36,0.02
2024-11-29,21:55:59,700504500494,700507795343,1.95,0.03
2024-11-29,22:04:26,700503522277,700507395734,2.37,0.04
2024-11-29,22:19:50,700501362769,700507043185,1.04,0.02
2024-11-29,22:20:35,700502659252,700504999434,0.69,0.01
2024-11-29,22:26:18,700507517428,700506328533,1.81,0.03
2024-11-29,22:27:43,700507404917,700507309524,0.99,0.01
2024-11-29,22:33:49,700502409510,700507482376,1.58,0.02
2024-11-29,22:35:19,700508469940,700501663398,1.67,0.03
2024-11-29,22:40:30,700505171728,700503279092,3.20,0.05
2024-11-29,22:43:25,700505722765,700503456081,2.83,0.04
2024-11-29,22:48:28,700506912184,700503618662,1.68,0.03
2024-11-29,22:49:47,700503730432,700501918269,1.81,0.03
2024-11-29,22:54:27,700505241450,700504986418,2.39,0.04
2024-11-29,22:59:14,700507520865,700506828913,1.41,0.02
2024-11-29,22:59:57,700508960883,700506556510,2.64,0.04
2024-11-29,23:01:10,700504298954,700508706930,2.23,0.03
2024-11-29,23:02:05,700508689175,700506710615,1.80,0.03
2024-11-29,23:03:28,700504447987,700504846738,1.52,0.02
2024-11-29,23:04:02,700502816766,700509952145,1.35,0.02
2024-11-29,23:07:14,700504378286,700502827236,2.05,0.03
2024-11-29,23:08:19,700506610844,700501693402,0.78,0.01
2024-11-29,23:16:54,700505772458,700504221421,1.94,0.03
2024-11-29,23:18:18,700506822735,700506026159,1.40,0.02
2024-11-29,23:18:35,700506400969,700505381192,2.40,0.04
2024-11-29,23:23:23,700509457032,700505056818,1.24,0.02
2024-11-29,23:24:07,700503527546,700501396017,2.20,0.03
2024-11-29,23:25:09,700502180619,700507048804,1.05,0.02
2024-11-29,23:26:33,700507782683,700508651890,1.22,0.02
2024-11-29,23:27:38,700504910983,700503683240,1.15,0.02
2024-11-29,23:36:26,700504856031,700501441833,1.21,0.02
2024-11-29,23:40:13,700502536948,700502707401,1.72,0.03
2024-11-29,23:50:16,700504435622,700504023869,2.57,0.04
2024-11-29,23:54:58,700507441930,700505616341,2.45,0.04
2024-11-29,23:55:23,700501935439,700502809072,1.72,0.03
