date,time,from,to,duration,cost
2024-11-09,08:58:01,700501782660,700508802479,1.20,0.02
2024-11-09,09:08:53,700502807103,700505650533,1.13,0.02
2024-11-09,09:16:17,700502820714,700505834241,1.67,0.02
2024-11-09,09:20:12,700507084558,700502437192,2.01,0.03
2024-11-09,09:20:43,700509791239,700508841771,1.69,0.03
2024-11-09,09:25:56,700508496326,700509357153,2.32,0.03
2024-11-09,09:45:44,700503213268,700506121482,1.53,0.02
2024-11-09,09:57:26,700501485382,700501302048,2.79,0.04
2024-11-09,09:57:26,700505110668,700503178024,2.09,0.03
2024-11-09,10:11:16,700509320074,700505630167,2.11,0.03
2024-11-09,10:23:56,700502415723,700504982822,2.63,0.04
2024-11-09,10:24:16,700506955411,700506644045,2.37,0.04
2024-11-09,10:29:17,700504941434,700507452518,2.41,0.04
2024-11-09,10:31:09,700509383300,700505169123,1.26,0.02
2024-11-09,10:52:19,700506040190,700509978090,2.40,0.04
2024-11-09,10:55:13,700504120052,700501616695,1.59,0.02
2024-11-09,11:39:30,700501007614,700505087885,1.17,0.02
2024-11-09,11:46:04,700501875395,700504707022,1.44,0.02
2024-11-09,12:14:49,700503960968,700503202452,4.85,0.07
2024-11-09,12:20:43,700501058059,700509402453,2.42,0.04
2024-11-09,12:37:58,700508038737,700504258497,1.26,0.02
2024-11-09,13:13:47,700507526484,700507546262,2.80,0.04
2024-11-09,13:14:44,700508217246,700508102700,2.85,0.04
2024-11-09,13:34:16,700508689440,700507784693,2.20,0.03
2024-11-09,13:47:08,700504331892,700507510236,2.54,0.04
2024-11-09,14:12:29,700504675754,700507946263,2.78,0.04
2024-11-09,14:24:18,700504069320,700503040596,2.11,0.03
2024-11-09,14:46:42,700505381963,700504955488,1.03,0.02
2024-11-09,14:49:14,700505285775,700503728202,1.69,0.03
2024-11-09,14:50:53,700502874008,700509101261,2.04,0.03
2024-11-09,14:53:10,700504039002,700504632168,1.85,0.03
2024-11-09,15:00:48,700508594680,700504117584,2.26,0.03
2024-11-09,15:02:20,700501686209,700505802354,2.41,0.04
2024-11-09,15:10:39,700508300579,700504742092,2.02,0.03
2024-11-09,15:11:33,700502948438,700502382106,1.97,0.03
2024-11-09,15:20:06,700505556557,700509032668,2.73,0.04
2024-11-09,16:05:15,700508247356,700505100331,1.10,0.02
2024-11-09,16:11:21,700501718734,700508599745,2.12,0.03
2024-11-09,16:19:51,700506422134,700505925244,1.25,0.02
2024-11-09,16:22:43,700507871880,700508977357,1.31,0.02
2024-11-09,16:23:34,700507512837,700504493362,2.32,0.03
2024-11-09,16:24:35,700502772500,700509275980,1.11,0.02
2024-11-09,16:34:28,700504567043,700506860242,1.55,0.02
2024-11-09,16:47:53,700508776560,700505774584,1.56,0.02
2024-11-09,17:07:11,700503583241,700507587062,1.12,0.02
2024-11-09,17:09:02,700508310866,700506231757,1.21,0.02
2024-11-09,17:17:14,700507474660,700504151953,1.74,0.03
2024-11-09,17:39:59,700506348882,700507702863,2.42,0.04
2024-11-09,17:41:58,700502987458,700504674249,2.99,0.04
2024-11-09,17:45:39,700503794467,700505584538,2.27,0.03
2024-11-09,17:50:07,700506406663,700502657887,1.78,0.03
2024-11-09,17:53:08,700502342551,700507869919,1.30,0.02
2024-11-09,17:53:26,700504411398,700501329808,1.19,0.02
2024-11-09,18:18:35,700507112462,700505160172,1.67,0.03
2024-11-09,18:21:11,700504971783,700505245827,1.20,0.02
2024-11-09,18:27:27,700505198824,700507638292,1.57,0.02
2024-11-09,18:28:15,700507290239,700505551776,2.94,0.04
2024-11-09,18:49:12,700508293092,700505094223,1.87,0.03
2024-11-09,18:58:02,700504104882,700504679526,2.54,0.04
2024-11-09,18:58:29,700508043858,700507588873,2.80,0.04
2024-11-09,19:09:02,700505351667,700504699539,1.01,0.02
2024-11-09,19:26:24,700508963631,700509982610,2.74,0.04
2024-11-09,19:50:48,700504439460,700502233906,1.78,0.03
2024-11-09,20:10:28,700509284067,700501990220,2.04,0.03
2024-11-09,20:11:26,700505502666,700501917723,2.21,0.03
2024-11-09,20:14:13,700507648913,700509398115,1.88,0.03
2024-11-09,20:38:31,700502743838,700508725226,2.12,0.03
2024-11-09,20:43:15,700509659826,700508413362,2.12,0.03
2024-11-09,20:50:35,700508373149,700502568295,2.56,0.04
2024-11-09,20:52:42,700508684274,700502117282,2.17,0.03
2024-11-09,21:06:12,700507809659,700506169021,1.75,0.03
2024-11-09,21:11:34,700509587976,700509986190,3.00,0.04
2024-11-09,21:15:12,700501690607,700502090680,1.21,0.02
2024-11-09,21:24:05,700504211813,700508709374,1.98,0.03
2024-11-09,21:30:02,700503274564,700508708091,2.21,0.03
2024-11-09,21:37:40,700507336349,700504905890,2.25,0.03
2024-11-09,21:38:09,700509827516,700504497864,2.21,0.03
2024-11-09,21:38:44,700508481432,700502751627,1.30,0.02
2024-11-09,21:48:50,700506350526,700502810517,1.39,0.02
2024-11-09,22:02:11,700507226636,700505915988,1.62,0.02
2024-11-09,22:09:09,700504310723,700508903952,3.11,0.05
2024-11-09,22:51:44,700508498381,700505385372,0.97,0.01
2024-11-09,22:59:02,700507052757,700506338298,2.56,0.04
2024-11-09,23:33:20,700505352765,700507995377,1.93,0.03
2024-11-09,23:39:18,700504495217,700509817760,1.38,0.02
2024-11-09,23:41:42,700509691303,700502058688,2.54,0.04
2024-11-09,23:46:44,700509818672,700505591844,1.80,0.03
2024-11-09,23:55:27,700504632123,700507388941,1.37,0.02
2024-11-09,23:56:22,700509685210,700508176616,2.72,0.04
