date,time,from,to,duration,cost
2024-11-23,05:28:53,700507035147,700506919465,1.30,0.02
2024-11-23,05:30:28,700501837169,700503058970,3.29,0.05
2024-11-23,05:31:20,700503244939,700503171835,1.57,0.02
2024-11-23,05:34:21,700509708085,700505058961,1.14,0.02
2024-11-23,05:35:56,700508778839,700507367367,1.07,0.02
2024-11-23,05:41:52,700503899616,700502551179,0.84,0.01
2024-11-23,05:49:54,700508982629,700509922936,1.76,0.03
2024-11-23,05:53:47,700509527184,700505556014,0.99,0.01
2024-11-23,06:04:21,700501530105,700503079384,1.90,0.03
2024-11-23,06:06:41,700509076980,700507897943,1.58,0.02
2024-11-23,06:08:18,700505858958,700509781978,2.15,0.03
2024-11-23,06:13:01,700503499222,700504995770,2.55,0.04
2024-11-23,06:15:09,700507442235,700508260188,2.44,0.04
2024-11-23,06:17:47,700503295609,700502132867,1.52,0.02
2024-11-23,06:23:57,700503872730,700502940446,1.09,0.02
2024-11-23,06:24:37,700507958189,700506367580,1.69,0.03
2024-11-23,06:41:15,700501146367,700509147073,1.88,0.03
2024-11-23,06:43:25,700506038136,700505996949,1.76,0.03
2024-11-23,06:44:21,700508149506,700502322794,1.80,0.03
2024-11-23,06:45:30,700502815514,700502901146,1.40,0.02
2024-11-23,06:56:38,700506188025,700503559988,2.35,0.04
2024-11-23,06:59:16,700502972691,700507509355,1.38,0.02
2024-11-23,07:03:00,700507420703,700508902543,1.77,0.03
2024-11-23,07:09:05,700501812746,700505957970,1.23,0.02
2024-11-23,07:10:35,700504191843,700501433950,2.51,0.04
2024-11-23,07:11:06,700504792827,700503392054,1.74,0.03
2024-11-23,07:13:42,700503288859,700507246800,1.39,0.02
2024-11-23,07:15:03,700509234197,700504724719,3.31,0.05
2024-11-23,07:16:45,700507890738,700506040547,1.84,0.03
2024-11-23,07:28:26,700509825448,700506377540,1.85,0.03
2024-11-23,07:32:16,700509153326,700506827078,1.24,0.02
2024-11-23,07:40:33,700507320729,700507536545,1.39,0.02
2024-11-23,07:42:07,700506673589,700504169052,3.17,0.05
2024-11-23,07:47:28,700501840427,700503737486,2.06,0.03
2024-11-23,08:22:50,700504253143,700505130721,2.29,0.03
2024-11-23,08:23:54,700502488563,700507447613,1.52,0.02
2024-11-23,08:24:04,700503425297,700502751275,1.44,0.02
2024-11-23,08:24:28,700505728519,700502696206,0.92,0.01
2024-11-23,08:26:55,700502229204,700504780526,2.08,0.03
2024-11-23,08:27:52,700509713764,700508531114,2.34,0.04
2024-11-23,08:30:09,700503885152,700503721088,2.39,0.04
2024-11-23,08:33:03,700508249119,700505072999,2.62,0.04
2024-11-23,08:33:31,700505196906,700505754485,2.28,0.03
2024-11-23,08:34:02,700501022379,700506529385,3.12,0.05
2024-11-23,08:35:00,700501370834,700509794008,1.43,0.02
2024-11-23,08:35:27,700502208679,700501408108,1.39,0.02
2024-11-23,08:35:40,700506265089,700509937403,1.76,0.03
2024-11-23,08:36:57,700506835055,700503678998,1.90,0.03
2024-11-23,08:42:30,700503577159,700504904578,2.35,0.04
2024-11-23,08:43:16,700501687478,700504128984,1.82,0.03
2024-11-23,08:44:02,700502597538,700507019305,2.09,0.03
2024-11-23,08:49:05,700505726247,700509955486,1.45,0.02
2024-11-23,08:50:23,700502311495,700507298656,1.09,0.02
2024-11-23,08:52:26,700505324469,700506579191,1.63,0.02
2024-11-23,08:55:09,700501597145,700504247535,1.80,0.03
2024-11-23,08:58:49,700501652127,700506773896,2.12,0.03
2024-11-23,09:01:52,700501329086,700502055892,1.34,0.02
2024-11-23,09:09:05,700506238441,700508620217,1.05,0.02
2024-11-23,09:10:45,700503062478,700507562965,0.92,0.01
2024-11-23,09:12:07,700502117630,700503744446,0.77,0.01
2024-11-23,09:26:14,700506325570,700509742587,1.51,0.02
2024-11-23,09:27:35,700501312302,700508539760,1.14,0.02
2024-11-23,09:27:56,700505107627,700505768293,0.93,0.01
2024-11-23,09:28:11,700502586469,700508452550,2.08,0.03
2024-11-23,09:37:06,700502352865,700508351777,2.55,0.04
2024-11-23,09:37:21,700505526897,700502260397,1.55,0.02
2024-11-23,09:43:53,700505255081,700509691626,2.49,0.04
2024-11-23,09:46:26,700504956769,700502228472,2.02,0.03
2024-11-23,09:48:50,700502764731,700502447845,1.03,0.02
2024-11-23,09:49:05,700505067758,700509970619,1.23,0.02
2024-11-23,09:55:31,700507096677,700507826557,2.22,0.03
2024-11-23,10:00:09,700505017755,700503491889,2.27,0.03
2024-11-23,10:05:20,700509471481,700501736882,1.01,0.02
2024-11-23,10:13:20,700501582767,700505111631,1.55,0.02
2024-11-23,10:23:04,700508589025,700509365355,2.11,0.03
2024-11-23,10:27:11,700506897891,700501149435,1.86,0.03
2024-11-23,10:28:01,700504243838,700501750863,2.03,0.03
2024-11-23,10:31:36,700506439224,700509841089,1.79,0.03
2024-11-23,10:34:57,700505826982,700509840418,1.97,0.03
2024-11-23,10:45:39,700506814114,700504502046,2.10,0.03
2024-11-23,10:46:13,700509782458,700504670949,1.33,0.02
2024-11-23,10:47:20,700503450389,700508184599,2.02,0.03
2024-11-23,10:49:37,700509311960,700506511819,1.91,0.03
2024-11-23,10:56:35,700505036442,700508704247,1.39,0.02
2024-11-23,10:57:08,700504825706,700507270006,1.88,0.03
2024-11-23,11:06:52,700505216277,700509831448,1.56,0.02
2024-11-23,11:12:08,700507072008,700509486223,0.76,0.01
2024-11-23,11:18:27,700509895806,700506063842,2.12,0.03
2024-11-23,11:30:47,700501016411,700502396103,1.43,0.02
2024-11-23,11:36:09,700504643839,700504991405,1.57,0.02
2024-11-23,11:51:07,700503956204,700505317112,1.85,0.03
2024-11-23,11:51:56,700508541314,700508880508,1.10,0.02
2024-11-23,11:54:33,700505175735,700509407396,0.89,0.01
2024-11-23,12:02:11,700502269130,700502801682,1.00,0.02
2024-11-23,12:03:46,700507323642,700504397780,2.09,0.03
2024-11-23,12:05:22,700504319021,700507962091,1.32,0.02
2024-11-23,12:16:04,700501935369,700509666896,2.30,0.03
2024-11-23,12:17:09,700505662367,700507214321,1.18,0.02
2024-11-23,12:17:46,700504455873,700506829147,1.99,0.03
2024-11-23,12:18:54,700509587899,700501164037,2.18,0.03
2024-11-23,12:24:07,700507209432,700502742411,2.97,0.04
2024-11-23,12:24:24,700504493852,700509046400,0.92,0.01
2024-11-23,12:29:43,700506626077,700502313172,1.04,0.02
2024-11-23,12:29:45,700507113457,700507149842,1.94,0.03
2024-11-23,12:30:31,700505130805,700505882152,1.84,0.03
2024-11-23,12:37:43,700508966647,700501533320,1.09,0.02
2024-11-23,12:46:53,700501590088,700509476738,2.29,0.03
2024-11-23,12:46:56,700507555958,700502116113,1.22,0.02
2024-11-23,12:53:17,700508965265,700504928433,0.99,0.01
2024-11-23,12:53:34,700503545197,700507005577,2.19,0.03
2024-11-23,13:12:29,700501710652,700507742557,1.30,0.02
2024-11-23,13:21:32,700504146022,700506749902,1.65,0.02
2024-11-23,13:36:09,700504059884,700504865307,1.75,0.03
2024-11-23,13:40:20,700501362645,700509551322,1.39,0.02
2024-11-23,13:45:22,700506813086,700508645437,1.37,0.02
2024-11-23,13:50:29,700503970359,700505646272,2.89,0.04
2024-11-23,13:54:26,700509612695,700506198471,2.22,0.03
2024-11-23,14:07:25,700504233008,700505181590,1.49,0.02
2024-11-23,14:11:47,700501196460,700508660818,0.95,0.01
2024-11-23,14:20:44,700509266050,700508506181,1.60,0.02
2024-11-23,14:20:54,700503979042,700504493885,1.50,0.02
2024-11-23,14:21:01,700509876035,700504051055,2.99,0.04
2024-11-23,14:21:38,700506719723,700506301537,2.01,0.03
2024-11-23,14:22:42,700502299939,700503076817,0.75,0.01
2024-11-23,14:27:40,700504385738,700506601515,2.22,0.03
2024-11-23,14:35:13,700502485279,700504916136,3.74,0.06
2024-11-23,14:35:15,700501110138,700509725541,2.18,0.03
2024-11-23,14:36:04,700503444179,700505715705,1.55,0.02
2024-11-23,14:39:32,700501132437,700504122590,2.68,0.04
2024-11-23,14:42:35,700503966160,700507081200,2.37,0.04
2024-11-23,14:46:32,700507183973,700509692335,1.54,0.02
2024-11-23,14:48:00,700509365869,700505318375,1.56,0.02
2024-11-23,14:48:29,700505725598,700501807854,1.11,0.02
2024-11-23,14:51:29,700501763635,700503465213,1.83,0.03
2024-11-23,14:54:02,700507916941,700505825041,1.08,0.02
2024-11-23,14:58:47,700502028336,700503734341,2.87,0.04
2024-11-23,15:00:18,700504348143,700502132028,3.25,0.05
2024-11-23,15:00:31,700505196953,700507362509,1.46,0.02
2024-11-23,15:02:52,700505382310,700504990186,1.13,0.02
2024-11-23,15:04:23,700508577747,700503370094,1.97,0.03
2024-11-23,15:05:10,700502786630,700504693202,2.71,0.04
2024-11-23,15:10:36,700501370336,700508750001,2.13,0.03
2024-11-23,15:15:50,700504013332,700503337173,1.78,0.03
2024-11-23,15:19:22,700504429082,700506715829,0.77,0.01
2024-11-23,15:19:49,700508818051,700503596570,1.36,0.02
2024-11-23,15:31:58,700509148367,700501537151,1.01,0.02
2024-11-23,15:41:49,700506949510,700503743238,1.64,0.02
2024-11-23,15:50:57,700501120618,700507553525,1.31,0.02
2024-11-23,15:57:46,700508439211,700501863771,1.05,0.02
2024-11-23,16:00:19,700509813016,700503774391,2.15,0.03
2024-11-23,16:02:09,700503734726,700508953303,3.21,0.05
2024-11-23,16:11:20,700509888059,700503015652,0.97,0.01
2024-11-23,16:12:05,700503634906,700504101880,1.11,0.02
2024-11-23,16:17:28,700502540352,700502109252,2.64,0.04
2024-11-23,16:18:53,700504061364,700508659737,1.82,0.03
2024-11-23,16:19:53,700505011388,700509826507,2.22,0.03
2024-11-23,16:20:19,700505417991,700509845290,1.36,0.02
2024-11-23,16:20:40,700501874701,700501195731,1.68,0.03
2024-11-23,16:23:33,700508627057,700506310380,1.00,0.01
2024-11-23,16:29:38,700506369550,700507898116,2.14,0.03
2024-11-23,16:35:54,700504910399,700501643738,1.45,0.02
2024-11-23,16:48:48,700503424152,700501713270,3.09,0.05
2024-11-23,16:52:12,700501027340,700507649727,1.34,0.02
2024-11-23,16:55:02,700501242734,700506007801,0.94,0.01
2024-11-23,16:56:43,700508069048,700507950210,2.45,0.04
2024-11-23,17:04:46,700504566061,700506631046,2.95,0.04
2024-11-23,17:10:53,700509571378,700502122631,2.08,0.03
2024-11-23,17:12:35,700508247943,700504234019,1.53,0.02
2024-11-23,17:22:36,700502465680,700501944458,1.15,0.02
2024-11-23,17:36:39,700501089580,700502524946,1.86,0.03
2024-11-23,17:44:17,700503205462,700504506966,1.46,0.02
2024-11-23,17:44:55,700504486925,700505814693,2.42,0.04
2024-11-23,17:46:02,700509528686,700501776384,1.06,0.02
2024-11-23,17:59:23,700503599144,700508801436,1.48,0.02
2024-11-23,18:08:56,700502669636,700506508883,1.42,0.02
2024-11-23,18:09:42,700508615286,700509387049,2.16,0.03
2024-11-23,18:22:50,700508499816,700504670657,2.34,0.04
2024-11-23,18:29:14,700509010094,700507639178,1.43,0.02
2024-11-23,18:29:35,700502300407,700505367235,1.22,0.02
2024-11-23,18:38:48,700509522865,700504386582,1.20,0.02
2024-11-23,18:56:35,700506058939,700502653036,1.42,0.02
2024-11-23,19:11:38,700501514074,700506388879,1.87,0.03
2024-11-23,19:12:58,700506223697,700501880363,3.09,0.05
2024-11-23,19:13:59,700503062676,700504368418,2.16,0.03
2024-11-23,19:14:21,700508557850,700504992284,2.43,0.04
2024-11-23,19:28:36,700509784558,700507805392,2.48,0.04
2024-11-23,19:32:46,700505761318,700504513296,1.54,0.02
2024-11-23,19:39:51,700503132138,700509429764,1.90,0.03
2024-11-23,19:41:53,700502218253,700502805889,1.38,0.02
2024-11-23,19:43:21,700505510112,700504701003,2.19,0.03
2024-11-23,19:43:23,700508433532,700508648917,1.23,0.02
2024-11-23,19:47:03,700506438161,700505435247,2.16,0.03
2024-11-23,19:49:41,700509087816,700506480118,1.18,0.02
2024-11-23,19:51:25,700507155519,700501435786,1.68,0.03
2024-11-23,19:54:02,700508728492,700503613635,2.52,0.04
2024-11-23,20:00:11,700508591666,700504234300,1.23,0.02
2024-11-23,20:02:02,700509057678,700508982866,1.90,0.03
2024-11-23,20:04:32,700503733510,700507909586,0.79,0.01
2024-11-23,20:07:11,700502616048,700502295336,2.00,0.03
2024-11-23,20:09:35,700502114534,700509554239,2.44,0.04
2024-11-23,20:10:14,700503258363,700501987899,1.14,0.02
2024-11-23,20:17:58,700506967326,700509042407,1.09,0.02
2024-11-23,20:24:53,700503675687,700502860972,2.26,0.03
2024-11-23,20:27:07,700503387150,700503644749,1.15,0.02
2024-11-23,20:31:03,700505107775,700503776588,1.41,0.02
2024-11-23,20:32:05,700501254137,700506172150,1.13,0.02
2024-11-23,20:32:42,700505091562,700507778828,3.51,0.05
2024-11-23,20:42:12,700505896298,700504845117,1.80,0.03
2024-11-23,20:42:56,700504169088,700508078257,1.17,0.02
2024-11-23,20:43:48,700502631393,700501243153,1.30,0.02
2024-11-23,20:45:52,700508510872,700509324102,1.59,0.02
2024-11-23,20:46:15,700509684106,700503051442,1.76,0.03
2024-11-23,20:52:40,700503889322,700501489193,1.98,0.03
2024-11-23,20:59:35,700509837473,700506578019,2.12,0.03
2024-11-23,20:59:39,700503415477,700509797119,1.39,0.02
2024-11-23,21:10:25,700504417780,700507907357,1.06,0.02
2024-11-23,21:19:32,700507753927,700509408715,0.90,0.01
2024-11-23,21:22:22,700501676160,700509211605,1.72,0.03
2024-11-23,21:32:51,700504162409,700506517018,1.74,0.03
2024-11-23,21:36:31,700504624736,700502301143,1.52,0.02
2024-11-23,21:54:51,700509214952,700509805187,2.10,0.03
2024-11-23,21:57:23,700502473385,700508879352,2.05,0.03
2024-11-23,22:00:30,700503174422,700506116066,3.59,0.05
2024-11-23,22:04:00,700505617307,700509775940,1.78,0.03
2024-11-23,22:04:10,700505853027,700501639734,2.29,0.03
2024-11-23,22:07:50,700501291255,700503270786,3.26,0.05
2024-11-23,22:11:17,700508266586,700504753073,1.37,0.02
2024-11-23,22:14:46,700503545152,700505504067,1.91,0.03
2024-11-23,22:15:24,700507514921,700504021870,1.45,0.02
2024-11-23,22:19:14,700501494026,700503231453,1.62,0.02
2024-11-23,22:39:10,700504153323,700504181440,1.73,0.03
2024-11-23,22:40:54,700509634713,700502230948,1.00,0.02
2024-11-23,22:41:44,700501353694,700509789717,0.98,0.01
2024-11-23,22:42:18,700507750888,700509994246,1.07,0.02
2024-11-23,22:50:10,700509293598,700509795307,2.56,0.04
2024-11-23,23:04:59,700509182854,700507071964,1.96,0.03
2024-11-23,23:09:07,700505516589,700504572691,1.12,0.02
2024-11-23,23:11:10,700505485528,700509681424,1.63,0.02
2024-11-23,23:11:37,700509514958,700507728039,2.16,0.03
2024-11-23,23:19:55,700509450027,700506593309,2.19,0.03
2024-11-23,23:21:46,700501248423,700507321372,2.24,0.03
2024-11-23,23:22:29,700509926006,700504218630,1.33,0.02
2024-11-23,23:27:32,700504443624,700509260381,1.59,0.02
2024-11-23,23:31:12,700509784903,700508355997,0.89,0.01
2024-11-23,23:32:35,700502592497,700504615034,1.41,0.02
2024-11-23,23:35:36,700503056630,700506727396,1.29,0.02
2024-11-23,23:39:23,700508032406,700504945481,2.05,0.03
2024-11-23,23:50:00,700506938425,700504544119,2.10,0.03
2024-11-23,23:53:26,700502218398,700509159979,2.44,0.04
2024-11-23,23:54:09,700508565477,700501519501,2.32,0.03
2024-11-23,23:54:15,700506684203,700509767198,1.00,0.02
2024-11-23,23:54:33,700508133694,700504040606,1.30,0.02
