date,time,from,to,duration,cost
2024-11-25,03:39:52,700505011216,700509506761,1.58,0.02
2024-11-25,04:04:33,700508373700,700508260892,1.57,0.02
2024-11-25,04:05:50,700503278694,700501715311,1.48,0.02
2024-11-25,04:11:32,700501061523,700501677251,2.38,0.04
2024-11-25,04:11:52,700504725492,700506607425,1.12,0.02
2024-11-25,04:12:23,700501063163,700508754370,1.64,0.02
2024-11-25,04:36:50,700502774631,700503699287,2.07,0.03
2024-11-25,04:52:17,700502187214,700503091173,1.53,0.02
2024-11-25,05:04:08,700501033930,700504041684,3.95,0.06
2024-11-25,05:11:51,700501140672,700505630149,2.25,0.03
2024-11-25,05:22:35,700507109551,700508113106,1.29,0.02
2024-11-25,05:22:54,700503331947,700508656253,2.33,0.03
2024-11-25,05:31:40,700505306459,700504408694,1.81,0.03
2024-11-25,05:37:17,700509201118,700508363860,1.94,0.03
2024-11-25,05:47:02,700504957957,700508915541,2.44,0.04
2024-11-25,05:53:22,700505198094,700506760934,1.74,0.03
2024-11-25,05:56:21,700507848178,700508174883,1.89,0.03
2024-11-25,06:08:58,700504097781,700502052254,1.72,0.03
2024-11-25,06:09:46,700501471363,700503662316,3.30,0.05
2024-11-25,06:14:23,700508113844,700506372179,1.80,0.03
2024-11-25,06:21:38,700505047899,700507919363,1.60,0.02
2024-11-25,06:25:54,700509515245,700503065316,1.29,0.02
2024-11-25,06:29:08,700505770457,700503069800,1.38,0.02
2024-11-25,06:31:56,700505373888,700502090070,1.65,0.02
2024-11-25,06:44:13,700502647967,700507247860,1.36,0.02
2024-11-25,06:49:45,700508079054,700508337092,1.62,0.02
2024-11-25,06:50:04,700503716753,700502854308,1.76,0.03
2024-11-25,07:07:50,700509356611,700508897575,1.73,0.03
2024-11-25,07:12:53,700506025700,700508090303,1.61,0.02
2024-11-25,07:15:28,700501223700,700504860975,2.18,0.03
2024-11-25,07:20:00,700508138987,700502299028,2.79,0.04
2024-11-25,07:20:00,700508399914,700504018670,3.05,0.05
2024-11-25,07:31:40,700502886623,700504068215,1.61,0.02
2024-11-25,07:39:06,700507097769,700503237945,1.40,0.02
2024-11-25,07:43:13,700503722924,700502541802,0.91,0.01
2024-11-25,07:48:21,700501421827,700507492308,1.52,0.02
2024-11-25,07:55:55,700505227888,700505814443,1.38,0.02
2024-11-25,07:59:35,700502897078,700508894723,2.88,0.04
2024-11-25,08:01:42,700506198559,700505910812,2.50,0.04
2024-11-25,08:08:56,700503506285,700507216571,1.74,0.03
2024-11-25,08:13:53,700502575725,700501046993,1.81,0.03
2024-11-25,08:16:34,700509186450,700501942046,1.25,0.02
2024-11-25,08:23:13,700509198072,700505028016,1.05,0.02
2024-11-25,08:24:56,700503574460,700508321892,2.26,0.03
2024-11-25,08:24:59,700501411058,700502374956,1.22,0.02
2024-11-25,08:28:42,700501507532,700508787640,1.84,0.03
2024-11-25,08:30:17,700502679434,700505451488,1.44,0.02
2024-11-25,08:31:17,700506871770,700502127633,0.96,0.01
2024-11-25,08:35:43,700505614602,700509799384,2.35,0.04
2024-11-25,08:39:49,700506449699,700502285707,1.42,0.02
2024-11-25,08:45:01,700501028944,700509030997,1.02,0.02
2024-11-25,08:50:48,700501524842,700502176932,0.92,0.01
2024-11-25,08:54:47,700507972560,700502026864,1.50,0.02
2024-11-25,09:00:31,700503419186,700501461399,1.45,0.02
2024-11-25,09:06:44,700502549404,700501039748,1.44,0.02
2024-11-25,09:15:53,700506343207,700504914334,1.70,0.03
2024-11-25,09:19:45,700501466152,700503754662,2.94,0.04
2024-11-25,09:22:33,700503266837,700502382739,1.91,0.03
2024-11-25,09:30:27,700505414493,700506739835,1.18,0.02
2024-11-25,09:38:17,700509836590,700502182201,1.78,0.03
2024-11-25,09:50:08,700501979486,700506854257,1.12,0.02
2024-11-25,09:51:33,700503193513,700503813237,2.59,0.04
2024-11-25,10:05:33,700507938015,700506961752,1.88,0.03
2024-11-25,10:08:12,700507529219,700507474854,1.17,0.02
2024-11-25,10:10:53,700506820218,700502433284,1.24,0.02
2024-11-25,10:17:46,700504451349,700507637232,1.91,0.03
2024-11-25,10:18:57,700508842236,700502062931,2.26,0.03
2024-11-25,10:22:25,700505116102,700504640662,2.02,0.03
2024-11-25,10:31:05,700505074933,700507677450,0.89,0.01
2024-11-25,10:33:37,700508860904,700507602962,2.36,0.04
2024-11-25,10:41:23,700504635778,700504818456,1.27,0.02
2024-11-25,10:44:04,700509399384,700501980000,1.31,0.02
2024-11-25,10:48:39,700501547147,700501782160,2.45,0.04
2024-11-25,10:55:41,700502561461,700506621223,1.58,0.02
2024-11-25,11:08:45,700508594610,700509231239,1.54,0.02
2024-11-25,11:18:36,700503624822,700506090250,1.26,0.02
2024-11-25,11:22:08,700505565345,700509553156,1.01,0.02
2024-11-25,11:23:45,700508959701,700505942844,0.92,0.01
2024-11-25,11:24:33,700503138160,700503404793,1.08,0.02
2024-11-25,11:25:28,700506159775,700501749241,1.40,0.02
2024-11-25,11:30:03,700509532888,700507986668,2.23,0.03
2024-11-25,11:33:37,700501111708,700508564835,2.66,0.04
2024-11-25,11:55:04,700506466215,700508022640,1.07,0.02
2024-11-25,12:11:49,700504070021,700503653878,1.09,0.02
2024-11-25,12:12:40,700507513438,700507902665,1.44,0.02
2024-11-25,12:17:39,700505488016,700508057087,1.41,0.02
2024-11-25,12:27:34,700505194777,700507047383,2.32,0.03
2024-11-25,12:30:57,700502993714,700506359056,3.21,0.05
2024-11-25,12:35:10,700508532973,700501884007,1.03,0.02
2024-11-25,12:53:56,700507936807,700502813010,2.36,0.04
2024-11-25,12:59:13,700505914591,700507611698,1.19,0.02
2024-11-25,13:10:08,700503029779,700507453580,2.26,0.03
2024-11-25,13:20:41,700501287162,700507078543,1.61,0.02
2024-11-25,13:28:24,700503389666,700509916466,1.49,0.02
2024-11-25,13:28:31,700504170183,700501069933,2.38,0.04
2024-11-25,13:29:40,700509965793,700501322858,1.30,0.02
2024-11-25,13:30:18,700501291685,700505635266,1.87,0.03
2024-11-25,13:34:00,700505469003,700505934929,0.97,0.01
2024-11-25,13:53:28,700507787638,700506485179,2.61,0.04
2024-11-25,14:00:44,700501071726,700505616852,1.19,0.02
2024-11-25,14:21:59,700509419688,700505673445,2.53,0.04
2024-11-25,14:23:06,700501831571,700508312770,1.62,0.02
2024-11-25,14:30:28,700507208072,700504523352,1.75,0.03
2024-11-25,14:34:03,700503812040,700506441172,2.08,0.03
2024-11-25,14:35:24,700501478680,700504001847,1.66,0.02
2024-11-25,14:38:10,700502684939,700505786643,2.15,0.03
2024-11-25,14:41:43,700508989530,700504825177,1.93,0.03
2024-11-25,14:47:54,700506370050,700504119176,1.14,0.02
2024-11-25,14:49:46,700504249226,700506671971,1.85,0.03
2024-11-25,14:50:09,700509486124,700501430658,1.07,0.02
2024-11-25,14:57:02,700501400017,700509618073,2.50,0.04
2024-11-25,14:59:00,700507627102,700508693993,1.31,0.02
2024-11-25,15:07:29,700502232589,700504354760,1.69,0.03
2024-11-25,15:09:29,700502037823,700508382665,1.95,0.03
2024-11-25,15:19:54,700506938068,700504860825,1.09,0.02
2024-11-25,15:28:02,700502629759,700504504305,2.25,0.03
2024-11-25,15:47:31,700507329108,700505860033,1.03,0.02
2024-11-25,16:04:16,700508853158,700508103555,0.90,0.01
2024-11-25,16:07:44,700509466935,700509532366,1.48,0.02
2024-11-25,16:10:54,700505889714,700502376737,1.59,0.02
2024-11-25,16:11:29,700505022107,700509552059,1.76,0.03
2024-11-25,16:14:30,700505102170,700503591383,1.61,0.02
2024-11-25,16:30:27,700507310382,700503114347,2.73,0.04
2024-11-25,16:31:07,700508956319,700508199904,1.97,0.03
2024-11-25,16:32:22,700503861253,700503283772,1.25,0.02
2024-11-25,16:32:27,700508824858,700506500740,1.71,0.03
2024-11-25,16:44:27,700505737574,700503521226,1.84,0.03
2024-11-25,16:46:53,700509306403,700509754366,1.71,0.03
2024-11-25,16:47:45,700505508688,700501092982,0.92,0.01
2024-11-25,16:51:54,700506922691,700506599884,1.15,0.02
2024-11-25,17:07:26,700504934270,700509574618,3.49,0.05
2024-11-25,17:33:39,700506632126,700509768804,1.37,0.02
2024-11-25,17:41:34,700506694321,700503696865,1.58,0.02
2024-11-25,17:42:28,700501160540,700501062787,1.72,0.03
2024-11-25,18:10:17,700502958245,700504428213,1.55,0.02
2024-11-25,18:28:41,700504706164,700509679221,1.36,0.02
2024-11-25,18:29:40,700503440038,700506271902,1.78,0.03
2024-11-25,18:31:09,700508497587,700503750827,2.29,0.03
2024-11-25,18:38:27,700507382791,700509588099,3.34,0.05
2024-11-25,18:46:55,700502735678,700506932379,1.74,0.03
2024-11-25,18:48:46,700506914371,700508857951,2.74,0.04
2024-11-25,18:53:03,700501355994,700504053278,1.63,0.02
2024-11-25,18:58:48,700501423518,700507746315,2.30,0.03
2024-11-25,19:06:27,700502491833,700507236660,2.35,0.04
2024-11-25,19:07:13,700509877148,700501422928,1.44,0.02
2024-11-25,19:08:03,700508000693,700503519222,1.81,0.03
2024-11-25,19:38:36,700506608964,700504466707,1.00,0.02
2024-11-25,19:45:14,700502745183,700506027032,0.91,0.01
2024-11-25,20:04:38,700501237141,700505271866,2.66,0.04
2024-11-25,20:10:21,700506977257,700503591922,1.15,0.02
2024-11-25,20:20:33,700503789075,700502323057,1.59,0.02
2024-11-25,20:31:42,700507423158,700506007826,2.46,0.04
2024-11-25,20:33:58,700502306435,700502272105,2.39,0.04
2024-11-25,20:38:45,700505936188,700509831417,2.19,0.03
2024-11-25,20:39:21,700503627906,700503364951,2.00,0.03
2024-11-25,20:42:35,700505596735,700508760210,1.48,0.02
2024-11-25,20:48:12,700501722744,700503113839,1.76,0.03
2024-11-25,21:04:23,700505125434,700508858190,1.06,0.02
2024-11-25,21:11:10,700509474625,700509111998,1.40,0.02
2024-11-25,21:16:21,700506873084,700508090698,2.21,0.03
2024-11-25,21:16:51,700503145457,700503296040,0.95,0.01
2024-11-25,21:39:07,700507901522,700507960047,2.59,0.04
2024-11-25,21:50:02,700507832500,700505893723,1.06,0.02
2024-11-25,21:50:18,700501398847,700503802807,2.64,0.04
2024-11-25,21:58:46,700501769630,700508387126,1.18,0.02
2024-11-25,22:04:36,700503156939,700505016567,2.98,0.04
2024-11-25,22:04:42,700506180885,700508382274,1.29,0.02
2024-11-25,22:10:05,700504987082,700503121776,1.39,0.02
2024-11-25,22:12:07,700501497719,700506889262,1.23,0.02
2024-11-25,22:22:19,700509644364,700503712787,2.17,0.03
2024-11-25,22:24:17,700503919027,700509284932,1.06,0.02
2024-11-25,22:36:47,700505261633,700507074828,1.65,0.02
2024-11-25,22:38:42,700507415877,700502661483,0.83,0.01
2024-11-25,22:42:48,700507436787,700503143608,2.59,0.04
2024-11-25,22:49:16,700508701400,700502804271,1.25,0.02
2024-11-25,22:49:21,700509118817,700504990729,1.98,0.03
2024-11-25,22:51:58,700506744548,700507224033,1.22,0.02
2024-11-25,23:03:02,700502230931,700509525695,1.20,0.02
2024-11-25,23:06:00,700505693681,700504612395,1.91,0.03
2024-11-25,23:07:13,700503985231,700503325173,2.20,0.03
2024-11-25,23:09:42,700505990219,700508897741,1.86,0.03
2024-11-25,23:32:09,700506130888,700509010338,1.40,0.02
2024-11-25,23:34:40,700502425366,700509410318,1.99,0.03
2024-11-25,23:36:50,700508765423,700506105696,1.16,0.02
2024-11-25,23:38:07,700504088145,700505503795,1.51,0.02
2024-11-25,23:39:35,700503725939,700509042167,2.18,0.03
2024-11-25,23:40:22,700506701597,700507240979,2.25,0.03
2024-11-25,23:41:00,700502282572,700504120994,1.04,0.02
2024-11-25,23:55:06,700505347383,700502085365,2.48,0.04
2024-11-25,23:57:31,700502009720,700501675747,0.92,0.01
