date,time,from,to,duration,cost
2024-11-19,10:31:16,700505499247,700508118757,1.56,0.02
2024-11-19,10:40:11,700507892710,700502068014,2.33,0.03
2024-11-19,10:40:22,700509399833,700505348801,1.25,0.02
2024-11-19,10:43:04,700508224324,700509387231,1.81,0.03
2024-11-19,10:50:14,700509388876,700502746730,1.04,0.02
2024-11-19,11:06:44,700505809482,700509223024,1.70,0.03
2024-11-19,11:16:38,700503819703,700503082839,1.00,0.01
2024-11-19,11:16:59,700508028502,700502838053,2.27,0.03
2024-11-19,11:20:15,700502250478,700507068510,1.21,0.02
2024-11-19,11:24:33,700508994537,700503507954,1.79,0.03
2024-11-19,11:26:20,700506534175,700502504443,2.37,0.04
2024-11-19,11:27:02,700501288200,700508378971,0.87,0.01
2024-11-19,11:30:57,700506908042,700503305898,1.44,0.02
2024-11-19,11:35:05,700501871634,700508669135,1.81,0.03
2024-11-19,11:54:11,700502645936,700506560681,1.97,0.03
2024-11-19,12:00:25,700509292052,700509197198,2.00,0.03
2024-11-19,12:02:36,700501388093,700505184852,1.69,0.03
2024-11-19,12:03:54,700508522099,700506367283,1.87,0.03
2024-11-19,12:13:14,700504236355,700502887248,2.28,0.03
2024-11-19,12:28:18,700505103327,700506122011,1.39,0.02
2024-11-19,12:32:56,700505751093,700509644567,1.93,0.03
2024-11-19,12:37:01,700504412041,700508302815,3.33,0.05
2024-11-19,12:40:12,700507501105,700501074418,1.41,0.02
2024-11-19,12:40:26,700505879240,700502647696,2.25,0.03
2024-11-19,13:03:38,700505932178,700501641987,1.93,0.03
2024-11-19,13:23:31,700502526228,700504884848,1.97,0.03
2024-11-19,13:27:40,700507163413,700508057037,1.83,0.03
2024-11-19,13:42:04,700505919330,700509274973,1.84,0.03
2024-11-19,13:59:30,700503631810,700507301337,1.24,0.02
2024-11-19,14:08:26,700509035910,700507506117,2.07,0.03
2024-11-19,14:09:01,700505943483,700509750758,1.21,0.02
2024-11-19,14:16:24,700506257338,700504760630,1.23,0.02
2024-11-19,14:30:54,700503116312,700501689269,1.56,0.02
2024-11-19,14:33:55,700509024718,700502567764,2.97,0.04
2024-11-19,14:58:10,700507091027,700507835236,2.23,0.03
2024-11-19,15:12:51,700504669426,700507255848,1.51,0.02
2024-11-19,15:19:25,700506791744,700506457282,2.70,0.04
2024-11-19,15:27:55,700509612230,700509271125,2.60,0.04
2024-11-19,15:47:50,700508831895,700502160459,1.32,0.02
2024-11-19,15:49:47,700502158138,700501333964,1.05,0.02
2024-11-19,15:54:04,700508401933,700504387982,1.48,0.02
2024-11-19,16:03:47,700504144549,700502482779,2.62,0.04
2024-11-19,16:24:55,700506412911,700501484525,1.65,0.02
2024-11-19,16:29:44,700507746482,700507271100,1.35,0.02
2024-11-19,16:42:08,700508291787,700509862582,0.71,0.01
2024-11-19,16:56:26,700506409328,700507549896,1.73,0.03
2024-11-19,17:15:32,700502641497,700509358478,1.53,0.02
2024-11-19,17:41:29,700505681321,700504239823,2.17,0.03
2024-11-19,17:58:02,700503672340,700503810300,2.15,0.03
2024-11-19,18:05:46,700506347088,700502807342,1.00,0.01
2024-11-19,18:10:40,700507213299,700502988694,0.94,0.01
2024-11-19,18:13:39,700503215929,700503493991,1.91,0.03
2024-11-19,18:17:58,700501026592,700502410432,1.67,0.03
2024-11-19,18:20:42,700501984572,700508552580,2.29,0.03
2024-11-19,18:30:11,700501420010,700504023131,2.03,0.03
2024-11-19,18:34:46,700503183972,700508655120,2.59,0.04
2024-11-19,18:37:35,700509468633,700505592500,1.72,0.03
2024-11-19,18:41:53,700505713266,700507915495,1.01,0.02
2024-11-19,18:45:03,700502684961,700508556054,1.29,0.02
2024-11-19,18:53:40,700506190465,700502181188,0.89,0.01
2024-11-19,18:57:30,700509603416,700502744900,1.35,0.02
2024-11-19,18:58:26,700504548531,700509568480,2.70,0.04
2024-11-19,19:07:58,700501338721,700503133915,1.67,0.03
2024-11-19,19:11:51,700505590551,700501441011,2.07,0.03
2024-11-19,19:22:34,700506938613,700505083930,1.42,0.02
2024-11-19,19:29:40,700501558894,700503598919,2.33,0.03
2024-11-19,19:38:43,700502693797,700505358315,1.14,0.02
2024-11-19,19:46:56,700509003815,700502720994,2.33,0.03
2024-11-19,19:55:12,700504700492,700508300647,1.57,0.02
2024-11-19,20:03:28,700507366043,700505989031,1.71,0.03
2024-11-19,20:08:25,700502999254,700501836726,1.50,0.02
2024-11-19,20:08:39,700509274252,700504767950,2.18,0.03
2024-11-19,20:23:11,700506543964,700508705069,2.19,0.03
2024-11-19,20:30:02,700505795082,700502972813,0.99,0.01
2024-11-19,20:46:07,700505987290,700502248582,1.32,0.02
2024-11-19,20:52:00,700501373750,700503735720,2.44,0.04
2024-11-19,20:59:06,700507484227,700509363163,1.48,0.02
2024-11-19,21:06:52,700507529541,700505904901,1.34,0.02
2024-11-19,21:10:35,700504560336,700509653471,0.75,0.01
2024-11-19,21:11:13,700504844998,700505538875,1.75,0.03
2024-11-19,21:12:24,700508487932,700509994123,1.87,0.03
2024-11-19,21:14:24,700501854804,700503753020,1.99,0.03
2024-11-19,21:15:44,700503670695,700501504826,1.43,0.02
2024-11-19,21:38:00,700505323765,700503726007,2.06,0.03
2024-11-19,22:01:00,700506461996,700506596269,1.23,0.02
2024-11-19,22:01:03,700501486456,700508279367,1.53,0.02
2024-11-19,22:15:13,700506724589,700507482115,1.52,0.02
2024-11-19,22:20:17,700507944071,700502023133,2.72,0.04
2024-11-19,22:28:37,700503407857,700507341840,2.90,0.04
2024-11-19,22:30:38,700502279735,700509768577,2.18,0.03
2024-11-19,22:35:56,700505850370,700507701666,2.16,0.03
2024-11-19,22:45:31,700508918039,700508986262,2.79,0.04
2024-11-19,23:17:28,700509577415,700508581530,1.74,0.03
2024-11-19,23:18:39,700507059015,700508860294,0.90,0.01
2024-11-19,23:21:09,700509629796,700505544017,1.16,0.02
2024-11-19,23:27:59,700504023628,700505018921,1.11,0.02
2024-11-19,23:32:29,700506257542,700505200971,3.27,0.05
2024-11-19,23:33:47,700506338124,700507730812,1.69,0.03
2024-11-19,23:35:06,700508058380,700505062513,1.61,0.02
2024-11-19,23:43:31,700502341510,700501960635,2.76,0.04
2024-11-19,23:53:19,700504589441,700503033040,1.71,0.03
2024-11-19,23:55:05,700504551974,700509521417,0.86,0.01
