date,time,from,to,duration,cost
2024-11-13,09:01:56,700505493258,700503146224,3.11,0.05
2024-11-13,09:04:48,700501285933,700506249067,2.18,0.03
2024-11-13,09:10:59,700502578155,700503247838,2.79,0.04
2024-11-13,09:14:43,700501465759,700508177965,1.08,0.02
2024-11-13,09:23:47,700509362610,700505852690,2.06,0.03
2024-11-13,09:23:54,700503832441,700509658319,3.69,0.06
2024-11-13,09:26:56,700507431529,700508690608,1.33,0.02
2024-11-13,09:29:47,700503755662,700508961557,1.01,0.02
2024-11-13,09:44:57,700508770443,700504068345,3.61,0.05
2024-11-13,09:45:06,700506201408,700504091988,0.91,0.01
2024-11-13,09:45:30,700502218918,700509559544,1.16,0.02
2024-11-13,09:45:53,700509096573,700502500335,1.17,0.02
2024-11-13,09:46:31,700507089415,700505570516,1.19,0.02
2024-11-13,09:49:11,700508526151,700505981782,2.23,0.03
2024-11-13,09:49:28,700508734379,700506300991,1.63,0.02
2024-11-13,09:51:56,700509314613,700508971596,2.30,0.03
2024-11-13,09:55:04,700501509928,700509074517,1.74,0.03
2024-11-13,09:55:32,700507827437,700509604181,2.20,0.03
2024-11-13,09:57:49,700502664979,700506613612,1.26,0.02
2024-11-13,09:58:52,700504525247,700503552713,0.88,0.01
2024-11-13,10:00:19,700508095994,700509689961,1.50,0.02
2024-11-13,10:01:26,700507258041,700503912432,1.00,0.01
2024-11-13,10:01:51,700507304166,700508635735,1.25,0.02
2024-11-13,10:04:48,700504429431,700502632066,3.09,0.05
2024-11-13,10:04:55,700508584947,700504845537,2.03,0.03
2024-11-13,10:05:03,700509668511,700509156171,1.25,0.02
2024-11-13,10:09:22,700507512034,700507859221,1.51,0.02
2024-11-13,10:10:31,700503613937,700502613848,0.94,0.01
2024-11-13,10:15:37,700506052666,700509933726,1.23,0.02
2024-11-13,10:16:43,700507612439,700503868488,3.24,0.05
2024-11-13,10:18:47,700509131435,700504516095,2.34,0.04
2024-11-13,10:21:07,700504068845,700506857843,3.24,0.05
2024-11-13,10:24:17,700504457406,700504040861,1.48,0.02
2024-11-13,10:30:21,700501890088,700509903918,1.73,0.03
2024-11-13,10:33:39,700507859491,700508056041,1.92,0.03
2024-11-13,10:37:41,700506175882,700509277893,2.00,0.03
2024-11-13,10:40:01,700503747090,700507391393,1.86,0.03
2024-11-13,10:42:59,700504231129,700506661451,2.71,0.04
2024-11-13,10:46:05,700507347091,700502151150,1.80,0.03
2024-11-13,10:51:58,700503423059,700502720644,1.47,0.02
2024-11-13,11:01:32,700501010098,700504984230,2.24,0.03
2024-11-13,11:03:29,700504013511,700508300201,1.52,0.02
2024-11-13,11:12:17,700501039635,700508852228,2.33,0.03
2024-11-13,11:15:52,700507477287,700501396712,1.66,0.02
2024-11-13,11:17:07,700502330105,700501261022,2.42,0.04
2024-11-13,11:17:26,700507012409,700508767195,1.30,0.02
2024-11-13,11:19:42,700502771218,700502833908,1.32,0.02
2024-11-13,11:22:30,700504609027,700503985262,1.79,0.03
2024-11-13,11:24:56,700508270308,700506203765,1.44,0.02
2024-11-13,11:25:01,700504786286,700505724334,1.38,0.02
2024-11-13,11:25:31,700508160110,700504406537,2.43,0.04
2024-11-13,11:29:59,700506608293,700507122163,3.34,0.05
2024-11-13,11:33:05,700503435099,700502599197,2.71,0.04
2024-11-13,11:34:46,700507649868,700502973255,1.67,0.03
2024-11-13,11:36:27,700504251658,700505648581,2.27,0.03
2024-11-13,11:43:00,700504210861,700506825563,3.09,0.05
2024-11-13,11:49:26,700504332022,700502262204,2.66,0.04
2024-11-13,11:51:01,700506569449,700505489728,1.70,0.03
2024-11-13,11:52:41,700501394912,700505790376,2.89,0.04
2024-11-13,11:55:54,700503629191,700506258953,1.66,0.02
2024-11-13,12:14:22,700501127723,700501121384,1.02,0.02
2024-11-13,12:16:19,700508708772,700503869523,3.09,0.05
2024-11-13,12:17:53,700501416224,700507184629,3.73,0.06
2024-11-13,12:23:19,700509309176,700501518046,1.69,0.03
2024-11-13,12:30:24,700503848964,700504990116,1.65,0.02
2024-11-13,12:30:57,700503788682,700507283042,1.81,0.03
2024-11-13,12:35:41,700504629689,700504844136,1.18,0.02
2024-11-13,12:41:19,700509464189,700505668460,1.23,0.02
2024-11-13,12:45:55,700503495774,700507889660,1.92,0.03
2024-11-13,12:48:20,700504885095,700507837123,1.57,0.02
2024-11-13,12:53:22,700505552980,700503109636,2.98,0.04
2024-11-13,12:55:49,700504546521,700508561451,1.41,0.02
2024-11-13,13:06:06,700506444459,700506297521,0.71,0.01
2024-11-13,13:06:07,700504607134,700504172024,1.43,0.02
2024-11-13,13:06:47,700503303322,700508005257,2.39,0.04
2024-11-13,13:06:54,700504750981,700501466240,1.32,0.02
2024-11-13,13:16:42,700507621148,700508837035,1.22,0.02
2024-11-13,13:19:19,700509224667,700509650067,1.69,0.03
2024-11-13,13:19:34,700502036909,700501206308,2.37,0.04
2024-11-13,13:22:04,700505236291,700509687079,2.08,0.03
2024-11-13,13:30:26,700503479242,700501131304,2.04,0.03
2024-11-13,13:34:49,700508911062,700504677226,2.77,0.04
2024-11-13,13:36:59,700509687771,700501338798,1.79,0.03
2024-11-13,13:38:09,700507562143,700503399296,3.58,0.05
2024-11-13,13:50:34,700508684453,700503153746,1.40,0.02
2024-11-13,13:51:26,700503270893,700509873635,1.18,0.02
2024-11-13,13:57:07,700509406810,700507615500,1.26,0.02
2024-11-13,14:01:03,700507407342,700508578538,1.67,0.03
2024-11-13,14:02:02,700502146262,700507945044,2.81,0.04
2024-11-13,14:04:39,700505089935,700509187639,1.83,0.03
2024-11-13,14:13:43,700502843743,700506548769,1.54,0.02
2024-11-13,14:19:17,700503918422,700507571540,1.07,0.02
2024-11-13,14:22:03,700501832381,700505883915,2.59,0.04
2024-11-13,14:22:50,700506562035,700503303561,2.02,0.03
2024-11-13,14:28:01,700505037083,700504078483,1.74,0.03
2024-11-13,14:38:18,700508921701,700502430626,2.29,0.03
2024-11-13,14:43:08,700509402834,700501391173,1.45,0.02
2024-11-13,14:58:26,700505516449,700508837041,1.61,0.02
2024-11-13,15:00:14,700503824804,700507325497,2.16,0.03
2024-11-13,15:09:27,700505852102,700509883815,2.97,0.04
2024-11-13,15:14:17,700508329455,700503839482,2.98,0.04
2024-11-13,15:17:49,700508169359,700505643460,1.06,0.02
2024-11-13,15:18:38,700508417565,700506715450,1.21,0.02
2024-11-13,15:20:31,700508939282,700508441969,0.82,0.01
2024-11-13,15:23:10,700504778000,700506012034,1.18,0.02
2024-11-13,15:38:00,700509341208,700505559631,0.70,0.01
2024-11-13,15:39:26,700508962047,700508256116,1.98,0.03
2024-11-13,15:44:07,700504590223,700502417038,2.36,0.04
2024-11-13,15:44:39,700507188749,700508958030,1.91,0.03
2024-11-13,15:54:11,700503133418,700504667380,2.36,0.04
2024-11-13,16:07:03,700509311354,700503666357,1.85,0.03
2024-11-13,16:07:04,700505107117,700503236795,2.53,0.04
2024-11-13,16:12:48,700503136285,700503170242,1.31,0.02
2024-11-13,16:19:16,700504023081,700504860139,1.41,0.02
2024-11-13,16:23:07,700501630910,700507618573,2.60,0.04
2024-11-13,16:25:31,700502348911,700508745960,1.57,0.02
2024-11-13,16:27:08,700507791712,700509207254,2.15,0.03
2024-11-13,16:27:24,700506292602,700504739499,1.13,0.02
2024-11-13,16:29:43,700506795495,700506497007,2.49,0.04
2024-11-13,16:33:01,700508146057,700507240784,1.51,0.02
2024-11-13,16:37:38,700507408320,700501736202,1.35,0.02
2024-11-13,16:37:46,700501443114,700506497646,1.76,0.03
2024-11-13,16:40:10,700503682086,700505583151,2.58,0.04
2024-11-13,16:41:45,700504243957,700505156795,1.83,0.03
2024-11-13,16:55:22,700505249776,700503712694,1.35,0.02
2024-11-13,16:57:02,700507254313,700505875689,2.28,0.03
2024-11-13,16:57:34,700508943498,700502218214,1.48,0.02
2024-11-13,16:59:41,700507655303,700508253182,3.38,0.05
2024-11-13,17:04:14,700507609820,700506221166,0.82,0.01
2024-11-13,17:05:49,700508119061,700502403372,1.66,0.02
2024-11-13,17:08:39,700509699537,700508906446,1.73,0.03
2024-11-13,17:08:51,700503587180,700504114389,2.23,0.03
2024-11-13,17:12:57,700506752976,700501486750,1.23,0.02
2024-11-13,17:15:40,700502405568,700509811053,1.34,0.02
2024-11-13,17:36:20,700501520887,700507775239,0.93,0.01
2024-11-13,17:45:25,700507584257,700506309579,1.43,0.02
2024-11-13,17:45:37,700507148806,700505859147,3.54,0.05
2024-11-13,17:47:12,700507987025,700506794765,1.57,0.02
2024-11-13,17:47:35,700505105224,700509459978,0.87,0.01
2024-11-13,17:57:02,700506097218,700504918207,1.75,0.03
2024-11-13,18:02:28,700505263919,700503071355,1.24,0.02
2024-11-13,18:03:13,700503024827,700501847952,2.29,0.03
2024-11-13,18:06:20,700503804322,700506262304,1.77,0.03
2024-11-13,18:07:58,700505151441,700508264170,1.22,0.02
2024-11-13,18:10:28,700503934516,700509215461,1.63,0.02
2024-11-13,18:10:46,700501288245,700506881360,2.12,0.03
2024-11-13,18:18:34,700504204932,700501315062,1.40,0.02
2024-11-13,18:21:23,700502843737,700504188708,2.12,0.03
2024-11-13,18:21:25,700508031527,700506102154,1.08,0.02
2024-11-13,18:21:54,700508108088,700506262458,1.32,0.02
2024-11-13,18:25:52,700505462442,700503668509,2.40,0.04
2024-11-13,18:27:45,700502387773,700505884355,1.23,0.02
2024-11-13,18:31:20,700509787483,700508993025,1.38,0.02
2024-11-13,18:35:33,700509741461,700505604839,2.43,0.04
2024-11-13,18:35:35,700507688588,700506876047,1.21,0.02
2024-11-13,18:41:03,700508408023,700505421612,2.01,0.03
2024-11-13,18:43:08,700503721345,700508671900,1.83,0.03
2024-11-13,18:58:36,700504096055,700508198296,0.97,0.01
2024-11-13,19:02:05,700507237170,700502319131,1.72,0.03
2024-11-13,19:02:56,700503092904,700503016211,2.43,0.04
2024-11-13,19:08:34,700508766386,700504211514,1.67,0.03
2024-11-13,19:10:15,700509693743,700503745460,0.89,0.01
2024-11-13,19:10:51,700502168046,700502565905,1.33,0.02
2024-11-13,19:14:50,700501376706,700508781360,1.22,0.02
2024-11-13,19:15:35,700504926089,700505855133,2.90,0.04
2024-11-13,19:16:02,700504064114,700504765293,0.71,0.01
2024-11-13,19:20:25,700504921448,700503537642,2.01,0.03
2024-11-13,19:20:56,700506350452,700506656704,1.38,0.02
2024-11-13,19:33:25,700506245341,700509562350,0.97,0.01
2024-11-13,19:33:55,700506859554,700509425762,1.91,0.03
2024-11-13,19:36:23,700505429853,700504294911,2.33,0.03
2024-11-13,19:42:40,700509975308,700503194567,1.97,0.03
2024-11-13,19:47:30,700508355337,700505803333,1.37,0.02
2024-11-13,19:49:21,700504810334,700502641146,1.29,0.02
2024-11-13,19:50:11,700507155454,700508039559,1.87,0.03
2024-11-13,19:53:47,700503199473,700504436871,2.17,0.03
2024-11-13,19:56:20,700507325627,700507523899,1.51,0.02
2024-11-13,19:58:33,700505709275,700502467936,2.13,0.03
2024-11-13,19:58:43,700502240324,700501334700,1.87,0.03
2024-11-13,19:59:02,700507067150,700505682539,1.29,0.02
2024-11-13,20:11:06,700505283903,700504182315,0.98,0.01
2024-11-13,20:14:50,700502794425,700502806459,2.27,0.03
2024-11-13,20:17:11,700504005802,700501500686,1.30,0.02
2024-11-13,20:20:55,700506797379,700507374559,1.12,0.02
2024-11-13,20:24:49,700503025558,700506214173,1.08,0.02
2024-11-13,20:30:16,700503182830,700508270316,1.57,0.02
2024-11-13,20:35:37,700502725322,700503614054,0.85,0.01
2024-11-13,20:43:02,700505603896,700506268200,1.86,0.03
2024-11-13,20:47:17,700502006188,700502565907,1.87,0.03
2024-11-13,20:53:22,700501030554,700501070851,1.45,0.02
2024-11-13,20:54:27,700503781673,700509789812,1.04,0.02
2024-11-13,21:01:35,700501814001,700509090112,1.43,0.02
2024-11-13,21:03:50,700504019648,700504740670,2.98,0.04
2024-11-13,21:04:36,700508835335,700506622382,2.58,0.04
2024-11-13,21:06:28,700501061346,700505280777,1.23,0.02
2024-11-13,21:07:28,700501257501,700502426030,3.27,0.05
2024-11-13,21:15:55,700502236937,700504837111,0.75,0.01
2024-11-13,21:22:25,700508093804,700507595566,2.09,0.03
2024-11-13,21:23:05,700505121866,700503993326,3.46,0.05
2024-11-13,21:31:20,700507544339,700509671540,2.13,0.03
2024-11-13,21:33:22,700507049385,700504697728,0.88,0.01
2024-11-13,21:34:29,700502114015,700506304852,2.16,0.03
2024-11-13,21:34:59,700509167323,700505284278,1.44,0.02
2024-11-13,21:36:26,700502378491,700508511550,2.49,0.04
2024-11-13,21:38:51,700507122856,700503589943,1.18,0.02
2024-11-13,21:47:45,700501708008,700502438237,2.61,0.04
2024-11-13,21:52:19,700504896751,700506127753,2.63,0.04
2024-11-13,22:04:30,700502701806,700505543039,1.85,0.03
2024-11-13,22:05:08,700506172613,700509465720,1.50,0.02
2024-11-13,22:10:52,700508106232,700509501178,1.28,0.02
2024-11-13,22:11:14,700507776018,700501734196,1.70,0.03
2024-11-13,22:11:39,700505249186,700504438744,1.20,0.02
2024-11-13,22:17:09,700505957438,700506227651,0.83,0.01
2024-11-13,22:20:58,700506515808,700505129573,2.26,0.03
2024-11-13,22:29:03,700507150007,700502556166,1.02,0.02
2024-11-13,22:32:13,700506704607,700503604685,1.44,0.02
2024-11-13,22:34:48,700502569924,700505089849,1.06,0.02
2024-11-13,22:36:51,700503467630,700502786872,1.30,0.02
2024-11-13,22:39:27,700503875915,700505064633,0.94,0.01
2024-11-13,22:42:12,700508453391,700509959917,1.37,0.02
2024-11-13,22:47:22,700508170953,700508051134,2.53,0.04
2024-11-13,22:47:51,700502339340,700502521043,1.63,0.02
2024-11-13,22:48:59,700507463356,700506158354,0.89,0.01
2024-11-13,22:51:33,700505400179,700502183094,1.53,0.02
2024-11-13,22:59:00,700504011292,700501236503,2.23,0.03
2024-11-13,22:59:28,700506836563,700506109222,0.84,0.01
2024-11-13,23:12:20,700503156458,700507816347,1.94,0.03
2024-11-13,23:16:00,700509207053,700501605025,2.88,0.04
2024-11-13,23:17:27,700502026528,700507858359,1.66,0.02
2024-11-13,23:18:57,700505824655,700504885954,3.72,0.06
2024-11-13,23:26:40,700507728206,700501235253,1.28,0.02
2024-11-13,23:26:48,700503404374,700506370431,2.52,0.04
2024-11-13,23:35:11,700502156856,700506545603,1.69,0.03
2024-11-13,23:35:49,700508442495,700509815359,1.09,0.02
2024-11-13,23:39:24,700503079040,700503881232,1.82,0.03
2024-11-13,23:43:14,700503714322,700506985664,1.68,0.03
2024-11-13,23:45:23,700506922654,700501142428,1.14,0.02
2024-11-13,23:46:47,700502287581,700502184264,1.22,0.02
2024-11-13,23:52:36,700501302452,700503543285,1.57,0.02
2024-11-13,23:55:06,700504381197,700508201238,3.58,0.05
2024-11-13,23:56:14,700508270855,700501076998,1.57,0.02
2024-11-13,23:58:29,700503569320,700507037680,2.70,0.04
