date,time,from,to,duration,cost
2024-11-21,07:39:25,700502325450,700509044227,2.96,0.04
2024-11-21,07:40:07,700508628119,700502352288,1.16,0.02
2024-11-21,07:41:07,700506585131,700508302998,0.92,0.01
2024-11-21,07:42:04,700502790423,700506283452,1.78,0.03
2024-11-21,07:43:31,700509488611,700505298265,3.03,0.05
2024-11-21,07:46:31,700503978056,700501329962,1.08,0.02
2024-11-21,07:51:05,700502303318,700508728353,1.58,0.02
2024-11-21,08:02:54,700501187540,700508069273,0.95,0.01
2024-11-21,08:05:33,700505540523,700502458568,1.70,0.03
2024-11-21,08:06:35,700508270772,700507570469,2.02,0.03
2024-11-21,08:11:16,700501157147,700501976428,2.47,0.04
2024-11-21,08:13:34,700502919039,700508061314,1.70,0.03
2024-11-21,08:25:19,700508925448,700506266097,1.46,0.02
2024-11-21,08:26:56,700503350379,700508303632,0.88,0.01
2024-11-21,08:29:08,700503893643,700508405467,1.61,0.02
2024-11-21,08:29:16,700501250603,700501774944,1.00,0.01
2024-11-21,08:29:27,700503404269,700503265629,2.58,0.04
2024-11-21,08:31:21,700509981200,700509211747,1.09,0.02
2024-11-21,08:37:32,700504853618,700506526932,2.09,0.03
2024-11-21,08:38:35,700505850012,700505303173,2.99,0.04
2024-11-21,08:44:54,700504315766,700505324620,2.40,0.04
2024-11-21,09:15:03,700503431181,700507116440,2.26,0.03
2024-11-21,09:26:50,700506236429,700508347256,2.03,0.03
2024-11-21,09:28:18,700501945267,700501769806,1.05,0.02
2024-11-21,09:32:16,700504682387,700501593727,1.05,0.02
2024-11-21,09:33:43,700507689441,700509808361,1.46,0.02
2024-11-21,09:35:50,700507920978,700503145287,2.35,0.04
2024-11-21,09:36:43,700506553862,700508536919,2.72,0.04
2024-11-21,09:36:49,700502888488,700502326689,1.05,0.02
2024-11-21,09:37:34,700505023829,700508183285,1.13,0.02
2024-11-21,09:42:51,700505790039,700501050721,0.75,0.01
2024-11-21,09:43:34,700505588099,700506298835,2.48,0.04
2024-11-21,09:58:07,700503538118,700504103106,1.73,0.03
2024-11-21,09:59:24,700507347224,700509308418,3.60,0.05
2024-11-21,10:03:17,700508048063,700506907965,1.23,0.02
2024-11-21,10:15:45,700503057893,700501463661,2.36,0.04
2024-11-21,10:17:05,700501679228,700506144435,1.82,0.03
2024-11-21,10:18:53,700508182048,700507276621,1.64,0.02
2024-11-21,10:19:37,700501367974,700502662845,2.43,0.04
2024-11-21,10:24:23,700504710480,700502293789,2.52,0.04
2024-11-21,10:27:02,700507411904,700508297034,2.12,0.03
2024-11-21,10:41:07,700504703931,700508851626,0.96,0.01
2024-11-21,10:46:43,700506580632,700507844781,2.27,0.03
2024-11-21,10:47:53,700502039189,700505436702,2.41,0.04
2024-11-21,10:58:25,700506346261,700502537804,1.59,0.02
2024-11-21,11:07:42,700501876532,700503553911,1.61,0.02
2024-11-21,11:10:01,700502807057,700508282172,3.34,0.05
2024-11-21,11:12:15,700501513086,700506504256,1.44,0.02
2024-11-21,11:15:36,700507555704,700504793573,2.50,0.04
2024-11-21,11:24:33,700507823469,700506880916,1.95,0.03
2024-11-21,11:36:29,700508227392,700503388480,1.19,0.02
2024-11-21,11:38:29,700502181861,700507889247,0.96,0.01
2024-11-21,11:39:12,700508295618,700507948796,1.72,0.03
2024-11-21,11:42:48,700503175553,700505497155,2.18,0.03
2024-11-21,11:48:06,700503890951,700506725225,2.45,0.04
2024-11-21,11:50:29,700505625839,700503631091,1.64,0.02
2024-11-21,11:58:21,700502625282,700506072372,2.43,0.04
2024-11-21,12:04:27,700506737298,700506902513,1.21,0.02
2024-11-21,12:08:08,700505789220,700507861651,1.27,0.02
2024-11-21,12:08:42,700503724214,700503336136,1.94,0.03
2024-11-21,12:09:30,700501094717,700502929218,1.73,0.03
2024-11-21,12:14:05,700505575140,700501557164,0.76,0.01
2024-11-21,12:17:03,700507807151,700507022152,1.51,0.02
2024-11-21,12:19:31,700504425353,700502427420,1.69,0.03
2024-11-21,12:21:11,700502226146,700501513461,2.54,0.04
2024-11-21,12:27:48,700509095168,700508866029,1.54,0.02
2024-11-21,12:34:03,700507221636,700508837725,2.87,0.04
2024-11-21,12:35:14,700507924723,700509532782,2.07,0.03
2024-11-21,12:38:44,700505638822,700501412769,2.00,0.03
2024-11-21,12:46:36,700506120234,700508953089,1.38,0.02
2024-11-21,12:47:05,700504378438,700509872742,1.88,0.03
2024-11-21,13:05:13,700508059081,700509135326,0.99,0.01
2024-11-21,13:11:35,700506979420,700502446191,2.91,0.04
2024-11-21,13:22:10,700502777802,700508079215,2.56,0.04
2024-11-21,13:22:17,700507181365,700509710988,1.24,0.02
2024-11-21,13:24:57,700508837783,700509132648,1.97,0.03
2024-11-21,13:32:45,700508542435,700501646455,0.86,0.01
2024-11-21,13:36:56,700506356226,700506492676,1.44,0.02
2024-11-21,13:38:30,700508772701,700506246691,1.96,0.03
2024-11-21,13:40:27,700505527691,700502201222,0.99,0.01
2024-11-21,14:01:55,700503047016,700507512654,1.15,0.02
2024-11-21,14:03:28,700501578495,700505125672,3.49,0.05
2024-11-21,14:21:00,700506195088,700507080429,1.08,0.02
2024-11-21,14:32:08,700501926182,700503538251,1.35,0.02
2024-11-21,14:44:34,700502112326,700504706499,1.07,0.02
2024-11-21,14:49:42,700505145546,700502626911,1.64,0.02
2024-11-21,14:54:43,700503812555,700504063638,1.61,0.02
2024-11-21,14:58:25,700501812009,700506847620,2.28,0.03
2024-11-21,15:04:47,700504292654,700508400891,1.56,0.02
2024-11-21,15:07:53,700502823199,700504706935,1.60,0.02
2024-11-21,15:10:38,700509947568,700501073151,1.94,0.03
2024-11-21,15:18:22,700506766004,700508701138,2.29,0.03
2024-11-21,15:19:30,700509930878,700505166620,1.71,0.03
2024-11-21,15:19:57,700506969969,700508949539,1.80,0.03
2024-11-21,15:23:26,700506723321,700505145857,1.82,0.03
2024-11-21,15:28:26,700502716194,700503538964,1.66,0.02
2024-11-21,15:29:50,700508254115,700504585654,2.66,0.04
2024-11-21,15:30:24,700505647598,700501088698,1.05,0.02
2024-11-21,15:37:35,700508831623,700507212914,1.46,0.02
2024-11-21,15:40:56,700506562277,700504811498,2.26,0.03
2024-11-21,15:50:08,700501083882,700509567533,2.25,0.03
2024-11-21,15:52:00,700505195520,700506065865,2.72,0.04
2024-11-21,15:54:15,700507539694,700507535581,1.88,0.03
2024-11-21,16:02:06,700509122208,700508767412,2.12,0.03
2024-11-21,16:02:09,700508498437,700503308429,2.41,0.04
2024-11-21,16:03:40,700507271261,700508832905,1.29,0.02
2024-11-21,16:15:01,700508318618,700509438550,2.81,0.04
2024-11-21,16:18:39,700503780977,700509952055,1.87,0.03
2024-11-21,16:36:06,700509870536,700507505630,0.90,0.01
2024-11-21,16:38:12,700508611713,700503393620,1.69,0.03
2024-11-21,16:38:20,700502596674,700502811931,1.57,0.02
2024-11-21,16:38:27,700505957105,700508111840,1.86,0.03
2024-11-21,16:45:08,700507738395,700504958630,1.91,0.03
2024-11-21,16:52:31,700507554455,700501591805,0.90,0.01
2024-11-21,16:55:02,700509844759,700504475693,1.32,0.02
2024-11-21,16:58:46,700509905166,700503921155,2.49,0.04
2024-11-21,17:00:56,700505501054,700504594155,1.66,0.02
2024-11-21,17:01:15,700502090635,700508837389,1.94,0.03
2024-11-21,17:02:06,700505184072,700503810561,2.84,0.04
2024-11-21,17:16:18,700509195320,700504786887,1.16,0.02
2024-11-21,17:16:52,700505887791,700507153294,1.27,0.02
2024-11-21,17:17:54,700503189243,700501662407,2.33,0.03
2024-11-21,17:21:39,700503481513,700501884030,1.08,0.02
2024-11-21,17:22:55,700502513843,700507822096,1.33,0.02
2024-11-21,17:26:16,700505102968,700501044325,1.96,0.03
2024-11-21,17:36:30,700501942788,700509297123,1.44,0.02
2024-11-21,17:37:06,700507356683,700504264946,1.03,0.02
2024-11-21,17:38:42,700506272718,700504740845,1.28,0.02
2024-11-21,17:44:27,700508011695,700505130472,1.60,0.02
2024-11-21,17:44:57,700505066074,700508554561,0.81,0.01
2024-11-21,17:48:13,700502416156,700506184317,2.30,0.03
2024-11-21,18:00:01,700504563738,700506856386,1.62,0.02
2024-11-21,18:00:54,700503173977,700509121892,1.42,0.02
2024-11-21,18:01:58,700508699088,700503409297,1.56,0.02
2024-11-21,18:04:41,700507655415,700505143034,2.18,0.03
2024-11-21,18:07:50,700509521861,700504044767,1.42,0.02
2024-11-21,18:10:51,700504600517,700503078248,2.47,0.04
2024-11-21,18:15:20,700501111802,700505211370,1.92,0.03
2024-11-21,18:30:20,700505622350,700502106321,0.95,0.01
2024-11-21,18:34:21,700509042648,700501006985,2.04,0.03
2024-11-21,18:37:45,700501696640,700509343327,1.95,0.03
2024-11-21,18:39:23,700507162939,700509591614,1.44,0.02
2024-11-21,18:45:43,700505266368,700504722382,2.52,0.04
2024-11-21,18:49:15,700502158135,700502034234,2.48,0.04
2024-11-21,18:50:22,700503749488,700508761785,1.23,0.02
2024-11-21,18:57:23,700503826579,700509386981,2.49,0.04
2024-11-21,18:57:29,700501845235,700506851551,2.18,0.03
2024-11-21,19:04:38,700509890081,700508137282,0.98,0.01
2024-11-21,19:05:41,700505604608,700508859779,1.48,0.02
2024-11-21,19:06:57,700502504404,700507078322,1.62,0.02
2024-11-21,19:09:46,700501442025,700505570162,3.17,0.05
2024-11-21,19:10:19,700501694820,700502482057,1.44,0.02
2024-11-21,19:16:08,700507323046,700508540865,1.08,0.02
2024-11-21,19:17:22,700502681060,700503835548,1.53,0.02
2024-11-21,19:19:02,700505977331,700504152121,1.49,0.02
2024-11-21,19:22:12,700504573298,700508791522,1.57,0.02
2024-11-21,19:24:22,700508369023,700508721680,2.07,0.03
2024-11-21,19:29:07,700506133945,700504165429,1.85,0.03
2024-11-21,19:38:56,700508514897,700502280676,2.57,0.04
2024-11-21,19:42:00,700502759195,700505578224,1.44,0.02
2024-11-21,19:48:44,700505953307,700507487137,1.56,0.02
2024-11-21,20:05:01,700506587121,700503817488,2.19,0.03
2024-11-21,20:13:12,700504787027,700505539403,1.26,0.02
2024-11-21,20:18:46,700506671432,700501911506,1.64,0.02
2024-11-21,20:18:53,700504250910,700507359102,2.07,0.03
2024-11-21,20:19:30,700507883655,700507543067,1.71,0.03
2024-11-21,20:19:43,700505663581,700509833400,1.30,0.02
2024-11-21,20:23:02,700501154893,700509706463,2.60,0.04
2024-11-21,20:30:12,700508212537,700501839314,1.42,0.02
2024-11-21,20:33:13,700508390748,700502124737,1.04,0.02
2024-11-21,20:40:06,700508841150,700509020957,1.94,0.03
2024-11-21,20:47:23,700508042466,700503001533,1.73,0.03
2024-11-21,20:47:26,700502649945,700507127177,1.61,0.02
2024-11-21,20:54:17,700503219305,700501069483,1.87,0.03
2024-11-21,20:55:39,700506371739,700507570032,1.48,0.02
2024-11-21,20:59:22,700502739682,700501484222,1.06,0.02
2024-11-21,21:06:21,700509537152,700505765215,1.61,0.02
2024-11-21,21:06:24,700505842014,700505366280,2.76,0.04
2024-11-21,21:08:09,700502850348,700501096920,2.64,0.04
2024-11-21,21:18:43,700506595472,700502849485,0.85,0.01
2024-11-21,21:28:56,700509021574,700505467715,0.84,0.01
2024-11-21,21:31:43,700503242490,700508140385,1.82,0.03
2024-11-21,21:32:31,700503783836,700502480528,2.55,0.04
2024-11-21,21:34:32,700501391016,700502191153,1.40,0.02
2024-11-21,21:36:17,700504669676,700507225944,1.52,0.02
2024-11-21,21:36:19,700505758464,700504036231,2.42,0.04
2024-11-21,21:37:26,700502241849,700507043176,2.74,0.04
2024-11-21,21:38:51,700509293339,700508881666,2.50,0.04
2024-11-21,21:43:00,700506281177,700508107580,2.39,0.04
2024-11-21,21:49:34,700502544330,700506192412,0.98,0.01
2024-11-21,22:03:29,700507205927,700508680873,1.50,0.02
2024-11-21,22:03:40,700501232363,700504391740,2.93,0.04
2024-11-21,22:04:59,700505883607,700501460895,1.35,0.02
2024-11-21,22:16:42,700502588316,700503926313,1.17,0.02
2024-11-21,22:18:53,700501604463,700504746702,1.88,0.03
2024-11-21,22:19:35,700507857643,700502561614,1.17,0.02
2024-11-21,22:36:59,700509809321,700509826887,1.52,0.02
2024-11-21,22:37:42,700507821705,700507463702,2.02,0.03
2024-11-21,22:41:03,700502838994,700506955834,1.34,0.02
2024-11-21,22:43:27,700503207398,700508954947,1.42,0.02
2024-11-21,22:48:26,700508598455,700509797849,1.69,0.03
2024-11-21,22:48:51,700503130251,700506826473,1.93,0.03
2024-11-21,22:54:37,700504108710,700506886792,0.95,0.01
2024-11-21,22:55:52,700502396240,700509364592,1.66,0.02
2024-11-21,23:11:47,700502260823,700508024844,1.24,0.02
2024-11-21,23:13:41,700501135784,700508998095,1.29,0.02
2024-11-21,23:18:03,700505510880,700501312932,1.57,0.02
2024-11-21,23:20:09,700505788236,700507339777,1.98,0.03
2024-11-21,23:30:24,700506100815,700501693491,1.80,0.03
2024-11-21,23:34:12,700503252337,700509221549,2.89,0.04
2024-11-21,23:40:12,700502679486,700507277016,1.41,0.02
2024-11-21,23:52:09,700503763515,700502317482,1.55,0.02
2024-11-21,23:53:07,700509339230,700503170423,1.74,0.03
